ID	Position	position	nucleotide_martin	nucleotide_origin	label	label2	label_mar	label_ori
SRR21487406	24390							
SRR21487410	4579							
SRR22549787	20891							
SRR21487446	29283							
SRR20950346	28883							
SRR20950346	29870							
SRR22549814	27390							
SRR22549814	27885							
SRR22549822	30							
SRR22549822	22039							
SRR22549811	1656							
SRR22549799	876							
SRR22549799	29742							
SRR22549812	22813							
SRR22549834	27931							
SRR21487456	22005							
SRR20027516	29386							
ERR7897193	25							
SRR21334173	19277							
SRR20898708	15521							
SRR20899317	15521							
SRR20347268	21812							
SRR20899045	6315							
SRR20871224	29060							
SRR20872780	29732							
SRR20899884	27268							
SRR20873173	12080							
SRR20897763	29140							
SRR20898551	15521							
SRR20745591	5432							
SRR20881432	25418							
SRR20395747	25418							
SRR20899576	15521							
SRR20887621	2680							
SRR20903749	9079							
SRR20422864	14142							
SRR20422864	14210							
SRR19485224	25463							
SRR20354318	20145							
SRR20903354	10697							
SRR20903354	27575							
SRR20354170	16386							
ERR10027307	28749							
SRR20899608	15521							
SRR20872308	21457							
SRR20422742	17874							
SRR20897601	3180							
SRR20872315	7450							
SRR20904047	29771							
SRR19475143	5766							
SRR19481492	29393							
SRR19482001	8829							
SRR19482001	20338							
SRR19477518	24917							
SRR19653445	11367							
SRR19481488	24391							
SRR20389789	20674							
SRR20898479	15521							
SRR20903494	29755							
SRR20886366	14960							
SRR20886366	21477							
SRR20897708	15521							
SRR20903049	25852							
SRR20887390	19879							
SRR19478967	25094							
SRR20897675	15521							
SRR20352127	23948							
SRR21793767	17011							
SRR20903821	15521							
SRR20902918	22582							
SRR20903444	15521							
SRR21329538	920							
SRR20858519	15521							
SRR20351195	3890							
SRR20899468	10718							
SRR21870186	5433							
SRR20872153	15521							
SRR20903428	13							
SRR20903428	15521							
SRR20904329	27630							
SRR20810859	28664							
SRR19481128	28916							
SRR20870791	25557							
SRR19481490	7480							
SRR22910891	10843							
SRR20899684	15747							
SRR20870383	14960							
ERR7831015	25							
ERR7831015	78							
ERR7831015	26577							
SRR20873178	15521							
SRR20903487	15521							
SRR20900011	14960							
SRR20858323	14960							
SRR22565531	22							
SRR21487461	30							
SRR21487461	23366							
SRR21487461	26577							
SRR21338239	16							
SRR21338239	14960							
SRR19997302	14960							
SRR21345651	15521							
SRR21345376	15521							
SRR20899343	21310							
SRR21339314	27257							
SRR20348437	25800							
SRR20899372	17715							
SRR20872996	15521							
SRR20745529	14960							
SRR21433610	29865							
SRR20404189	3977							
SRR20903303	15521							
SRR20902960	6298							
SRR20881768	16758							
SRR20773847	24134							
SRR20904004	25308							
SRR20899001	15521							
SRR20354425	1214							
SRR20347610	9303							
SRR20903599	23487							
SRR21345625	15521							
SRR21346015	24223							
SRR20872975	15521							
SRR20881373	26467							
SRR21346231	10525							
SRR20347742	7130							
SRR20903726	2							
SRR20903292	9343							
SRR19478719	19925							
SRR21345272	15521							
SRR20347262	8236							
SRR21328044	15521							
SRR20872559	2456							
SRR20902890	12334							
SRR20880960	28916							
SRR20881288	22916							
SRR20887746	28012							
SRR20858842	23281							
SRR21345884	15521							
SRR20899160	9							
SRR20928660	15478							
SRR20928660	15482							
SRR20898714	15521							
SRR20898714	29221							
SRR21345368	963							
SRR20904557	16567							
SRR20888212	28170							
SRR20898573	15521							
SRR20903394	15521							
SRR20349297	2051							
SRR21554835	22							
SRR20870130	14960							
SRR20903969	15521							
SRR20904262	5368							
SRR19902707	2386							
SRR20789630	4946							
SRR19902770	23444							
SRR20349204	23444							
SRR19997271	15521							
SRR20391820	23948							
SRR20395244	18677							
SRR20903480	9956							
SRR20666971	12709							
SRR20870524	28104							
SRR20897671	13							
SRR20897671	15521							
SRR19478683	4579							
SRR20903293	15521							
SRR20903293	22572							
SRR20898865	15521							
SRR20902589	15521							
SRR20902450	21628							
SRR20902450	22033							
SRR20349184	22052							
SRR20882076	9615							
SRR20904745	19672							
SRR20899095	15521							
SRR20899020	15521							
SRR21345378	15521							
SRR20898852	27467							
SRR20350320	8731							
SRR20903627	14960							
SRR19475170	15937							
SRR20350340	29060							
SRR20881290	15521							
SRR20897997	15521							
SRR20743470	15734							
SRR22740532	13791							
SRR20904579	21812							
SRR20743486	3236							
SRR19477560	25074							
SRR19480776	29755							
SRR19485572	4579							
SRR19485572	8911							
SRR19480713	2608							
ERR10025907	212							
SRR20886314	9670							
SRR20348906	22343							
SRR20887993	15521							
SRR19663921	3549							
SRR20071812	26209							
SRR20872610	15521							
SRR20872610	29393							
SRR20743461	28565							
SRR20904658	29405							
SRR19477481	29261							
SRR19479646	8765							
SRR19477625	19105							
SRR19484674	4640							
SRR19475208	22940							
SRR20348789	13913							
SRR20354395	8587							
SRR20902430	269							
SRR20902430	20555							
SRR20904313	19272							
SRR19480406	10871							
SRR19663867	321							
SRR20887600	25276							
SRR20886598	11476							
SRR20886598	14960							
SRR20872437	27925							
SRR20859358	18650							
SRR20899409	1395							
SRR20899409	21782							
SRR20900017	8913							
SRR21327736	9828							
SRR20902746	15521							
SRR20897904	22033							
SRR20898604	15521							
SRR20071817	25162							
SRR20071817	25163							
SRR20904268	29839							
SRR20903443	15521							
SRR20903443	19672							
SRR20881429	23487							
SRR20904354	22014							
SRR20745687	24466							
SRR20858013	16							
SRR20858013	28431							
SRR20902539	15521							
SRR20899795	16							
SRR20897991	15521							
SRR20897991	28514							
SRR20858248	14960							
SRR20858248	24026							
SRR20348727	25247							
SRR20899059	28202							
SRR20872945	16078							
SRR22909439	2236							
SRR20898994	8913							
SRR20903410	15521							
SRR20887266	28877							
SRR21824039	15105							
SRR20898008	23758							
SRR19480731	9336							
SRR20858558	9084							
SRR20071823	25471							
SRR20903405	15521							
SRR21709433	28254							
SRR21345265	15521							
SRR21345265	28878							
SRR22907540	9925							
SRR20887686	15521							
SRR21583336	17561							
SRR20419581	2953							
SRR20903643	10253							
SRR20903643	29734							
SRR20873058	8236							
SRR20903202	15521							
SRR22910297	6371							
SRR20903678	15521							
SRR20898562	15521							
SRR20871230	10038							
SRR20350752	23948							
SRR20899602	29769							
SRR20745589	11550							
SRR20810874	29529							
SRR21345206	15535							
SRR20858259	14960							
SRR20858188	15521							
SRR20897810	25423							
SRR21219044	29667							
SRR21859076	14703							
SRR20354855	21							
SRR19663821	321							
SRR20898492	15521							
SRR20872230	23049							
SRR20872230	29844							
SRR19478846	1355							
SRR20871176	4694							
SRR21329209	24368							
SRR20886472	25276							
SRR20873042	14960							
SRR22907317	25276							
SRR20903150	25556							
SRR20903708	15521							
SRR20888100	25381							
SRR20351163	23948							
SRR20392379	23948							
SRR19645660	29870							
SRR21345551	15521							
SRR20881379	15521							
SRR20880628	4							
SRR20422704	23854							
SRR21328560	16							
SRR19481252	23164							
SRR20871118	6619							
SRR21860229	12321							
SRR20743493	9142							
SRR20743493	14960							
SRR20857689	22813							
SRR20392071	11185							
SRR20886624	2620							
SRR22566829	2236							
SRR22910881	26699							
SRR20350899	3014							
SRR20348994	12731							
SRR20858018	8							
SRR20858018	14960							
SRR20858018	29392							
SRR20904347	28655							
SRR20898980	15521							
SRR20348299	25947							
SRR20814292	6406							
SRR20350313	1910							
SRR21345345	1739							
SRR20393030	3109							
SRR20903429	14960							
SRR20904743	15521							
SRR20872386	15521							
SRR21548754	12999							
SRR20774504	14960							
SRR20774504	15521							
SRR21341336	28806							
SRR20882340	26467							
SRR20857690	22813							
SRR20350284	23948							
SRR20052761	3978							
SRR20354296	21409							
SRR22910873	2236							
SRR22909415	2236							
SRR20858641	15521							
SRR19478917	8318							
SRR20903796	22005							
SRR20873257	72							
SRR19664057	18632							
SRR19664057	22313							
SRR21345639	15521							
SRR22536348	25470							
SRR20897567	15521							
SRR19997165	8857							
SRR22910856	2236							
SRR20392637	23948							
SRR20350882	29334							
SRR20898148	25909							
SRR20354916	433							
SRR21345838	15521							
SRR20872553	26902							
SRR20872909	15521							
SRR22907312	11396							
SRR20903727	28958							
SRR20903846	14							
SRR20899862	15521							
SRR21345449	29345							
SRR20391836	19276							
SRR20391836	23948							
SRR20354316	1733							
SRR22906383	8781							
SRR20860840	11099							
SRR20379647	6200							
SRR20352967	23948							
SRR20903001	15521							
SRR19996618	15521							
SRR20902556	15521							
SRR20419545	28822							
SRR20354501	1393							
SRR20900021	15521							
SRR20860375	15521							
SRR20903982	15521							
SRR20898062	13423							
SRR20898062	13424							
SRR20745641	4774							
SRR21349283	22029							
SRR22910269	19643							
SRR20743452	19860							
SRR20899771	15521							
SRR19997299	21336							
SRR19997299	28394							
SRR20745620	10968							
ERR10214771	29742							
SRR20903042	15521							
SRR20872675	14960							
SRR19479679	8829							
SRR19479700	111							
SRR19485619	76							
SRR22549868	26577							
SRR22549870	28254							
SRR22549838	5755							
SRR22927181	1977							
SRR22549855	4292							
SRR22549850	10449							
SRR21487421	23202							
SRR21487402	29028							
SRR21487442	22734							
SRR21487411	1656							
SRR21487450	28703							
SRR22549860	22411							
SRR20881680	4507							
SRR21793654	14216							
SRR19663847	321							
SRR20898732	15521							
SRR20379673	26093							
SRR20904136	27532							
SRR20904233	15521							
SRR21345923	15521							
ERR10026118	25106							
SRR20431652	33							
SRR20431444	22599							
SRR20439269	25276							
SRR20431406	33							
SRR22740925	24815							
SRR22741256	21304							
SRR22741133	27532							
SRR22741122	20313							
SRR22385616	20812							
SRR20431554	2092							
SRR20431443	10560							
SRR20439290	22664							
SRR20431365	14490							
SRR20431617	33							
SRR20431550	27044							
SRR20431550	28254							
SRR19653907	5849							
SRR19653912	33							
SRR19653921	1100							
SRR19654022	33							
SRR19654022	13627							
SRR19654028	17852							
SRR19654028	20812							
SRR19654028	22786							
SRR19653913	23399							
SRR22741337	33							
SRR22741070	20812							
SRR22741145	8267							
SRR22741145	23854							
SRR22741209	23854							
SRR20649600	33							
SRR20431680	33							
SRR20431680	5849							
SRR20431350	5849							
SRR20431677	33							
SRR20439242	21294							
SRR20439529	15631							
SRR20431670	33							
SRR20431402	22786							
SRR20431633	18775							
SRR20431633	20812							
SRR20431571	7536							
SRR20431571	20812							
SRR20431352	23854							
SRR20431357	17852							
SRR20431584	16409							
SRR20431534	20313							
SRR20431534	20812							
SRR20431534	23874							
SRR20431531	22487							
SRR20439505	33							
SRR19654010	23948							
SRR19664007	4426							
SRR20392549	21							
SRR20902510	15521							
SRR20903607	29831							
SRR20903567	27509							
SRR19902737	22228							
SRR20898512	953							
SRR19481446	27398							
SRR19481446	27749							
SRR20904046	4449							
SRR20904046	15521							
SRR20904046	22664							
SRR20392687	2439							
SRR20392687	22663							
ERR8183989	26114							
ERR8183989	28632							
SRR20350404	22582							
SRR21346048	7484							
SRR20882720	15521							
SRR20903696	15521							
SRR20899340	15521							
SRR20422546	13084							
SRR20887870	17303							
SRR20350721	14769							
SRR20902763	26528							
SRR20422552	11032							
SRR20394074	535							
SRR21349297	15521							
ERR10214744	15521							
SRR19485751	3472							
SRR20897518	17399							
SRR20897527	15521							
SRR21345198	8470							
SRR20903776	12							
SRR20888041	12731							
SRR20902497	15521							
SRR20810811	14973							
SRR20392775	6912							
SRR20898261	24977							
SRR20898261	29088							
SRR20882180	5796							
SRR19902756	27676							
SRR20353662	20608							
SRR21136474	27151							
SRR20395727	27813							
SRR20903534	27390							
SRR21346227	25157							
SRR20873170	28477							
SRR20873165	72							
SRR19480755	8177							
SRR21824081	25448							
SRR20904804	15521							
SRR20392698	24223							
SRR21349279	15521							
SRR20903772	4640							
SRR20774877	14960							
SRR20903979	10877							
SRR21345252	15521							
SRR21345930	13791							
SRR21345930	18516							
SRR21345930	27834							
ERR7859301	23854							
SRR22938870	2236							
SRR21802394	25106							
SRR20356765	23948							
SRR20389577	22013							
SRR20904931	2456							
SRR21345448	8749							
SRR22906657	1629							
ERR8182249	9361							
SRR20347149	18992							
SRR20870070	26577							
SRR20898410	15521							
SRR21345440	979							
SRR20742961	27532							
SRR19663832	22139							
SRR19476746	4421							
SRR19481974	25136							
SRR20394861	3269							
SRR21551942	23734							
SRR20856848	22813							
SRR20887492	18151							
SRR20881220	28792							
SRR20897591	15521							
SRR20881426	26509							
SRR20881426	29469							
SRR19475186	15521							
SRR20903178	15521							
SRR20419486	3940							
SRR20860208	15521							
SRR19481427	15936							
SRR20898468	15521							
SRR20395687	27697							
SRR20348808	25							
SRR21347557	15521							
SRR20418273	28164							
SRR21336731	25424							
SRR21338226	15521							
SRR20775055	28087							
SRR22558306	17842							
SRR20856414	22813							
SRR20897600	14960							
SRR20898340	4694							
SRR20898340	15521							
ERR8014946	15521							
ERR8014946	23854							
SRR21345842	15521							
SRR21345842	29769							
SRR20897585	15521							
SRR19478856	29605							
SRR20898975	4692							
SRR20898975	15521							
SRR20391574	20544							
SRR20349202	24041							
SRR21346026	15521							
SRR20391775	27321							
SRR20348467	11362							
SRR20392675	484							
SRR22355584	11068							
SRR19663823	21650							
SRR20873160	15521							
